访客类型,月份,产品相关页面访问持续时间,信息相关页面,用户相关页面,信息相关页面访问持续时间,退出率,跳出率,产品相关页面,网页价值,操作系统,周末,浏览器,用户页面访问持续时间,区域,流量类型,节假日,是否购买
Returning_Visitor,May,501.5,2,0,94,0.106666667,0.06,9,0,3,FALSE,2,0,8,13,0.8,0
New_Visitor,Nov,281.7380952,0,0,0,0.001923077,0,15,57.82473775,2,FALSE,4,0,1,2,0,1
Returning_Visitor,Mar,75,0,0,0,0.066666667,0,3,0,2,TRUE,5,0,1,3,0,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,1,0,3,FALSE,2,0,1,13,0,0
Returning_Visitor,May,1678.733333,0,1,0,0.013333333,0.01,41,0,3,FALSE,2,31,2,6,0,0
Returning_Visitor,May,523.7350649,2,2,31.33333333,0.025141026,0.002,19,0,3,TRUE,2,51,8,3,0,0
Returning_Visitor,May,2246.166667,5,0,53,0.013931624,0.016923077,38,0,1,FALSE,1,0,3,3,0.2,0
Returning_Visitor,Nov,1057.033333,5,0,116.2,0.05,0.030769231,38,0,1,FALSE,8,0,1,1,0,0
Returning_Visitor,May,213.5,0,0,0,0.033333333,0.016666667,12,0,4,FALSE,1,0,1,3,0.2,0
New_Visitor,Dec,2277.555556,8,2,233.25,0.004761905,0,38,0,2,TRUE,4,9,1,2,0,0
Returning_Visitor,Nov,2939.625,1,0,16,0.002222222,0,44,32.81205711,2,FALSE,2,0,8,2,0,1
Returning_Visitor,May,473.5,2,0,127,0.042307692,0.015384615,13,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Nov,1889.953409,7,0,98.17261905,0.028251029,0.014814815,47,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Nov,2041.23355,6,0,112.5,0.00786268,0.000387597,86,5.911452178,2,FALSE,4,0,1,2,0,1
Returning_Visitor,Nov,375.5547619,1,0,20,0.0125,0,18,32.3171163,2,FALSE,2,0,5,3,0,1
Returning_Visitor,May,522.6666667,1,0,88,0.022222222,0,11,0,3,FALSE,3,0,1,4,0,0
Returning_Visitor,Nov,3918.363736,6,2,369.3333333,0.009275362,0,133,7.147603773,2,FALSE,2,225.5,2,2,0,0
Returning_Visitor,May,2819.966667,3,0,61,0.024390244,0.006097561,79,0,2,FALSE,2,0,1,13,0,0
Returning_Visitor,Nov,159.75,4,0,77.66666667,0.038888889,0.016666667,8,0,3,FALSE,2,0,3,2,0,1
Returning_Visitor,Oct,1530.006667,0,0,0,0.005555556,0,37,0,2,TRUE,2,0,2,2,0,0
Returning_Visitor,June,1706.119697,1,1,15.2,0.030371661,0.010365854,39,5.251288882,2,TRUE,2,13,2,2,0,0
Returning_Visitor,Oct,27.2,0,0,0,0.133333333,0.133333333,3,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,Sep,2103.628837,2,0,69,0.015384615,0,51,40.659727,2,FALSE,2,0,4,13,0,1
Returning_Visitor,May,963,0,0,0,0.015811966,0,41,0,2,FALSE,2,0,6,1,0,0
Returning_Visitor,Jul,747.48,8,0,114.08,0.052845528,0.041463415,37,0,2,FALSE,10,0,3,3,0,0
Returning_Visitor,Dec,866,0,0,0,0.058333333,0.05,8,0,2,FALSE,2,0,2,6,0,0
Returning_Visitor,May,1622.433333,0,0,0,0.031730769,0.006410256,52,0,2,FALSE,2,0,3,13,0,0
Returning_Visitor,Mar,388,1,0,47,0.04,0,5,31.188,1,TRUE,1,0,7,3,0,1
Returning_Visitor,May,870.6666667,1,0,68,0.020175439,0,20,0,2,FALSE,4,0,3,3,0,0
Returning_Visitor,Nov,3329.1,1,0,39.5,0.042469796,0.012231559,52,0,2,FALSE,2,0,3,10,0,0
New_Visitor,Oct,60.4,3,0,97.8,0.025,0,5,0,2,FALSE,2,0,9,2,0,0
New_Visitor,Mar,178.75,4,0,277.75,0.008,0,3,0,3,FALSE,2,0,3,8,0,0
Returning_Visitor,June,9050.459482,11,5,110.7866667,0.01755845,0.006722689,230,2.664994971,2,FALSE,2,89.1,6,1,0,0
New_Visitor,May,163,2,1,179,0.04,0,2,0,1,FALSE,1,0,3,2,0,0
Returning_Visitor,May,126.6666667,0,0,0,0.090909091,0.072727273,11,0,1,FALSE,1,0,1,3,0.4,0
Returning_Visitor,Mar,634.2,4,1,158.3333333,0.008095238,0.005555556,9,0,3,TRUE,2,9,1,1,0,0
Returning_Visitor,May,5044.75689,0,0,0,0.008376076,0.002528736,89,0,1,FALSE,1,0,6,6,0.8,0
Returning_Visitor,Mar,279.8571429,0,16,0,0.012764202,0.003174603,5,0,2,FALSE,2,1210.397619,1,8,0,0
Returning_Visitor,May,299.5,1,0,32,0.022807018,0.015789474,18,19.448,2,TRUE,2,0,5,1,0,1
Returning_Visitor,Mar,439.5238095,5,2,523.9166667,0.023333333,0,25,0,2,FALSE,2,21,7,2,0,0
Returning_Visitor,Nov,1608.214286,1,0,28.5,0.007748918,0.002597403,79,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Nov,475.6666667,3,1,19,0.023582766,0,17,0,1,FALSE,10,106,3,2,0,0
New_Visitor,Jul,635.7238095,4,0,464.5,0.002777778,0,9,0,1,FALSE,1,0,3,2,0,0
Returning_Visitor,May,1829.183333,4,1,319,0.017619048,0,33,16.07106667,2,FALSE,4,21.5,7,2,0.6,1
Returning_Visitor,Mar,285.9880952,2,0,26,0.0125,0,22,0,1,FALSE,1,0,6,8,0,0
Returning_Visitor,Aug,60.9,0,0,0,0.12,0.04,5,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,May,1199.522619,3,3,453,0.011534392,0.004761905,36,9.323531746,6,FALSE,2,493.5,2,4,0,0
New_Visitor,May,428.6666667,0,0,0,0.022222222,0,10,36.256,2,FALSE,2,0,5,2,0.4,1
Returning_Visitor,May,1088.05,10,3,750.75,0.021069182,0.011320755,49,0,1,FALSE,1,80,3,3,0,0
Returning_Visitor,May,1708.083333,2,0,74,0.013333333,0.006666667,30,16.1892,2,TRUE,2,0,7,1,0,1
Returning_Visitor,Oct,949.6,1,0,55.4,0.046666667,0,9,0,1,FALSE,8,0,5,11,0,0
Returning_Visitor,Nov,445,1,1,13,0.003508772,0,18,0,1,FALSE,1,10,4,3,0,0
Returning_Visitor,Dec,1792.466667,1,0,24.5,0.01469428,0,27,0,2,FALSE,2,0,2,2,0,0
Returning_Visitor,Dec,646.1666667,1,0,59.5,0.025333333,0,20,0,2,FALSE,2,0,9,3,0,0
Returning_Visitor,Mar,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,4,1,0,0
Returning_Visitor,May,26,0,0,0,0.1,0.05,4,0,2,FALSE,2,0,1,13,0.4,0
Returning_Visitor,Dec,1338.933333,6,1,283.0166667,0.008695652,0,21,0,2,FALSE,2,235.75,7,1,0,0
Returning_Visitor,Nov,348.85,3,0,79.93333333,0.023684211,0,17,0,2,FALSE,2,0,1,20,0,0
Returning_Visitor,May,6897.942424,3,0,92,0.008824665,0.002985075,134,0,2,FALSE,2,0,2,1,0,0
New_Visitor,May,183.0952381,3,0,84,0.016666667,0,15,0,1,FALSE,1,0,3,2,0.6,0
Returning_Visitor,Nov,1125.875,1,0,0,0.042857143,0,14,0,2,FALSE,2,0,1,2,0,0
New_Visitor,Mar,60,2,0,12,0.02,0,8,0,2,TRUE,2,0,3,2,0,0
Returning_Visitor,Nov,2690.333333,6,0,513.8333333,0.01754386,0,33,30.21878011,2,FALSE,4,0,1,2,0,1
New_Visitor,Sep,273.8,2,0,91.9,0.005,0,6,0,3,TRUE,2,0,1,2,0,0
Returning_Visitor,Nov,1252.75,0,0,0,0.042857143,0.010714286,28,0,2,FALSE,2,0,1,13,0,0
Returning_Visitor,Nov,66.5,0,0,0,0.114285714,0.057142857,7,0,2,FALSE,2,0,3,13,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,2,FALSE,4,0,3,3,0,0
Returning_Visitor,May,862,0,0,0,0.062962963,0.044444444,18,0,2,FALSE,2,0,3,4,0,0
Returning_Visitor,Jul,7548.633333,4,0,25,0.029620035,0.013471503,193,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,May,1859.5,0,0,0,0.057142857,0,7,0,2,FALSE,2,0,1,6,0,0
Returning_Visitor,June,1713.21619,5,2,399.2,0.090962963,0.062222222,42,3.16569129,2,FALSE,2,34.3,6,13,0,0
Returning_Visitor,May,87.5,0,0,0,0.05,0,4,0,2,FALSE,2,0,4,3,0,0
Other,Nov,377.5,1,0,4,0.002040816,0,15,69.7132141,8,FALSE,13,0,9,20,0,0
Returning_Visitor,Nov,1367,4,1,42,0.001960784,0,34,0,2,FALSE,2,28.5,3,2,0,0
New_Visitor,Nov,381.25,0,0,0,0.0625,0.0125,24,0,2,TRUE,2,0,1,11,0,0
Returning_Visitor,May,824.8333333,0,0,0,0.023148148,0,18,0,2,FALSE,2,0,2,4,0.8,0
Returning_Visitor,Dec,839.4166667,5,0,140,0.008695652,0.011594203,21,30.83748589,3,FALSE,2,0,3,1,0,1
Returning_Visitor,Mar,496.5833333,8,0,87.5,0.012612613,0.005405405,31,3.889459459,2,FALSE,2,0,7,2,0,1
Returning_Visitor,Nov,885,0,0,0,0.0375,0.04375,8,49.72830378,3,FALSE,2,0,1,8,0,1
Returning_Visitor,Mar,525.2666667,1,0,19,0.007709751,0,22,0,3,FALSE,2,0,7,1,0,0
Returning_Visitor,Nov,332.125,0,0,0,0.090909091,0.036363636,11,0,2,FALSE,2,0,6,3,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,2,0,1,FALSE,1,0,3,3,0,0
Returning_Visitor,Dec,3296.602091,0,3,0,0.017287492,0.00326087,89,0,1,FALSE,1,121.25,4,2,0,0
Returning_Visitor,Jul,717.4666667,0,0,0,0.02,0.006666667,30,0,2,FALSE,5,0,1,3,0,0
Returning_Visitor,May,99.66666667,0,0,0,0.04,0,5,0,2,FALSE,2,0,5,4,0.6,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,3,0,3,FALSE,2,0,1,4,0.2,0
Returning_Visitor,May,1699.666667,0,0,0,0.026830934,0.013953488,86,0,2,FALSE,5,0,3,3,0.6,0
Returning_Visitor,May,3014.290476,7,0,41.375,0.00781583,0.001917808,67,4.18760274,3,FALSE,2,0,3,3,0.8,0
New_Visitor,Dec,486.6666667,8,0,171.75,0.005555556,0,32,0,4,FALSE,2,0,1,2,0,0
Returning_Visitor,Mar,87.71428571,0,0,0,0.089285714,0.042857143,7,0,3,FALSE,2,0,1,3,0,0
Returning_Visitor,Aug,1207.653333,5,3,74.6,0.047826279,0.020833333,67,0,2,FALSE,2,43.4,6,1,0,0
Returning_Visitor,Nov,2694.507143,9,5,156.6071429,0.009090909,0,83,0,2,FALSE,4,156.75,1,2,0,1
Returning_Visitor,Nov,1361.203175,0,0,0,0.014761905,0,63,0,2,FALSE,2,0,7,2,0,0
Returning_Visitor,May,1552.883333,2,0,37.33333333,0.008333333,0,31,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,May,292.6944444,0,0,0,0.005128205,0,15,54.98,3,FALSE,2,0,4,4,0,1
New_Visitor,Nov,146.5,0,0,0,0.018181818,0.018181818,11,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Nov,1267.502814,5,0,47.33333333,0.021632395,0.004545455,65,0,3,FALSE,2,0,1,10,0,0
Returning_Visitor,May,3733.228571,0,0,0,0.048622222,0.018666667,77,0,2,FALSE,2,0,1,2,0.8,0
New_Visitor,Dec,0,0,0,0,0.2,0.2,1,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Mar,55,0,0,0,0.05,0,4,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,1675.525366,8,3,127.7,0.026731602,0.018181818,70,15.02583766,3,FALSE,2,36,3,11,0,0
New_Visitor,Jul,339,4,0,45.4,0.010526316,0,14,0,2,FALSE,2,0,1,5,0,0
Returning_Visitor,Oct,555.4,2,0,161.2,0.055555556,0.044444444,7,21.09392209,3,FALSE,2,0,2,1,0,0
New_Visitor,Mar,19,3,2,55,0.033333333,0,2,0,1,FALSE,1,4,8,2,0,0
Returning_Visitor,Nov,476.8666667,0,0,0,0.034126984,0.00952381,21,0,3,TRUE,2,0,1,2,0,0
Returning_Visitor,Mar,546,0,0,0,0.04,0,6,35.49,2,FALSE,2,0,3,1,0,1
Returning_Visitor,Aug,584.74,2,0,22.2,0.023529412,0.005882353,18,0,1,FALSE,1,0,3,2,0,0
New_Visitor,Nov,192.5,1,0,50.5,0.05,0,3,0,2,TRUE,2,0,8,2,0,0
Returning_Visitor,Oct,157.1,13,0,205.7,0.033333333,0.011764706,10,0,2,TRUE,6,0,2,20,0,1
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,May,3364.191667,8,2,201.3333333,0.024863655,0.014957265,116,0,3,FALSE,2,5,3,4,0.4,0
Returning_Visitor,May,1433.083333,0,0,0,0.02575,0.005,42,0,2,FALSE,2,0,1,11,0.4,0
New_Visitor,May,468.1666667,0,0,0,0.006060606,0,13,0,2,TRUE,2,0,6,2,0,0
Returning_Visitor,Nov,1521.15,2,0,20.15,0.015277778,0.003333333,60,16.43637285,2,FALSE,4,0,1,2,0,1
Returning_Visitor,Nov,2150.433333,8,0,246.5333333,0.020883534,0.007228916,79,17.35448787,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Nov,1599.5,0,0,0,0.007142857,0,58,0,4,FALSE,2,0,1,3,0,0
Returning_Visitor,Dec,1949.647252,3,0,163.3333333,0.014405743,0.00742268,96,0,1,FALSE,1,0,1,1,0,0
Returning_Visitor,Feb,43,0,0,0,0.1,0,2,0,2,FALSE,2,0,3,3,0.4,0
Returning_Visitor,Mar,481.6666667,2,2,40,0.036842105,0.024561404,17,32.64521053,2,FALSE,7,162,3,2,0,0
Returning_Visitor,May,360,0,0,0,0.01875,0,16,0,2,FALSE,2,0,2,1,0,0
Returning_Visitor,Mar,326.5833333,2,1,21,0.066666667,0.018181818,22,0,3,FALSE,2,26,4,3,0,0
Returning_Visitor,Nov,21,0,0,0,0.066666667,0,3,0,2,FALSE,2,0,7,3,0,0
Returning_Visitor,Nov,273.75,0,0,0,0.053333333,0.02,10,0,1,FALSE,1,0,2,8,0,1
New_Visitor,Nov,8,2,0,337.6,0.04,0,2,0,2,FALSE,2,0,1,2,0,1
Returning_Visitor,Nov,10,3,1,41.2,0.033333333,0,2,0,1,FALSE,2,99.8,4,2,0,0
Returning_Visitor,May,280.9333333,0,0,0,0.022666667,0,25,0,2,FALSE,2,0,1,13,0.4,0
Returning_Visitor,May,549.3333333,1,0,3,0.005,0,11,0,4,FALSE,2,0,1,3,0,0
Returning_Visitor,Jul,0,0,0,0,0.2,0.2,1,0,1,FALSE,1,0,1,1,0,0
New_Visitor,Dec,543,1,0,3,0.008333333,0,13,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,Dec,938.3333333,2,0,123.75,0.016666667,0.01,21,218.3951915,1,FALSE,1,0,3,2,0,0
Returning_Visitor,June,257.9,0,0,0,0.044444444,0.011111111,9,0,1,TRUE,1,0,1,20,0,0
Returning_Visitor,May,297.25,0,0,0,0.022222222,0,11,0,2,FALSE,2,0,3,1,0,0
Returning_Visitor,Nov,4637.53842,11,0,326.4946809,0.011495239,0.0005,92,17.28402947,4,FALSE,1,0,4,3,0,0
Returning_Visitor,Oct,5284.816825,2,0,227.6,0.002849003,0,115,0,2,FALSE,2,0,4,4,0,0
New_Visitor,Dec,8,0,0,0,0.1,0,2,0,1,TRUE,1,0,1,2,0,0
Returning_Visitor,Nov,281.425,3,3,57.425,0.053125,0.004166667,11,0,2,FALSE,2,55,4,2,0,0
Returning_Visitor,Dec,460.75,2,0,63.25,0.037037037,0.022222222,7,0,3,FALSE,2,0,3,2,0,0
Returning_Visitor,Aug,1061.55,1,0,23.2,0.018518519,0.003703704,27,43.29821166,2,FALSE,2,0,6,5,0,1
New_Visitor,Nov,607.9666667,0,0,0,0.004166667,0,24,19.47465798,4,FALSE,1,0,1,2,0,1
Returning_Visitor,May,436,0,0,0,0.086666667,0.013333333,15,0,2,FALSE,2,0,1,3,0.8,0
Returning_Visitor,Oct,252.8,0,0,0,0.1,0,2,0,2,TRUE,5,0,9,13,0,0
Returning_Visitor,Mar,224.9583333,0,0,0,0.010526316,0,19,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Dec,2413.754403,1,0,42.5,0.01030303,0.006153846,67,0,1,FALSE,1,0,6,1,0,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,1,0,2,FALSE,4,0,1,3,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,2,FALSE,4,0,1,2,0,0
Returning_Visitor,May,309.8,0,0,0,0.016666667,0,15,0,2,FALSE,2,0,6,4,0.2,0
Returning_Visitor,Oct,86.53333333,0,0,0,0.066666667,0,6,0,1,TRUE,1,0,7,2,0,0
Returning_Visitor,Jul,1980.266667,5,1,109.6,0.026262626,0.006060606,29,0,2,FALSE,2,3,1,4,0,1
New_Visitor,Sep,2664.416667,5,0,96.6,0.005633803,0,68,5.150260109,4,TRUE,2,0,1,5,0,0
New_Visitor,Dec,296,1,1,30.5,0.06,0,2,0,2,TRUE,2,285,1,8,0,0
Returning_Visitor,Dec,47.5,0,0,0,0.12,0.08,5,0,2,FALSE,2,0,1,3,0,0
Returning_Visitor,May,1905.152381,4,0,177,0.016458333,0.005,39,0,3,FALSE,2,0,1,1,0,0
Returning_Visitor,Dec,6942.783547,5,3,57.33333333,0.015536555,0.002212389,222,2.780937777,2,FALSE,2,167.8,3,2,0,0
New_Visitor,Dec,892.0833333,0,0,0,0.045833333,0.016666667,12,0,2,FALSE,2,0,6,2,0,0
Returning_Visitor,Nov,443.75,0,0,0,0.07,0.06,10,38.19240444,1,FALSE,8,0,8,1,0,1
Returning_Visitor,Oct,641.8,8,3,66.2,0.013978495,0.006451613,25,0,2,FALSE,2,276,1,2,0,0
Returning_Visitor,Aug,1158.782857,12,0,248.2285714,0.022569444,0.009722222,66,0,3,FALSE,2,0,1,3,0,0
Returning_Visitor,May,322,1,0,512,0.06,0,5,0,1,FALSE,1,0,1,3,0.6,0
Returning_Visitor,Mar,489,5,0,146,0.015384615,0,8,0,2,FALSE,2,0,8,3,0,0
Returning_Visitor,Mar,2224.85,5,0,175.2307692,0.023913043,0.004347826,20,0,4,FALSE,2,0,8,1,0,0
Returning_Visitor,Jul,0,0,0,0,0.2,0.2,1,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,Sep,1933.559259,7,0,103.6,0.026377261,0.005333333,72,7.806338478,2,FALSE,2,0,6,2,0,0
Returning_Visitor,Nov,4223.409838,14,0,2137.112745,0.017126354,0.00877193,53,8.886648533,3,FALSE,2,0,2,2,0,0
Returning_Visitor,Dec,0,0,0,0,0.2,0,1,0,3,FALSE,2,0,4,1,0,0
Returning_Visitor,Jul,158.6,0,0,0,0.013333333,0,5,0,1,FALSE,1,0,4,4,0,0
Returning_Visitor,May,587.6911765,0,0,0,0.020277778,0.005,40,0,2,FALSE,10,0,1,3,0.8,0
Returning_Visitor,Oct,363.677619,6,0,432.2,0.014018978,0.003030303,30,12.1958841,1,FALSE,1,0,3,2,0,1
Returning_Visitor,Nov,18,0,0,0,0.1,0,2,0,2,TRUE,2,0,2,6,0,0
Returning_Visitor,Mar,95,0,0,0,0.061904762,0.014285714,7,0,2,FALSE,6,0,1,1,0,0
Returning_Visitor,May,40,0,0,0,0.1,0,2,0,3,FALSE,2,0,3,4,0,0
Returning_Visitor,May,831.6904762,3,0,99,0.019444444,0.004166667,23,0,3,FALSE,2,0,4,13,0,0
Returning_Visitor,May,160.5,3,0,29,0.025,0,8,0,2,FALSE,2,0,9,3,0,0
New_Visitor,Nov,76.75,0,0,0,0.016666667,0,4,0,1,FALSE,1,0,8,2,0,1
New_Visitor,Nov,138.4166667,9,4,89.16666667,0.013333333,0,10,0,2,FALSE,2,94.875,3,2,0,0
Returning_Visitor,May,4509.823016,15,3,1629.333333,0.019960276,0.004166667,112,0,4,FALSE,1,214.5,3,3,0,0
Returning_Visitor,Oct,2092.67381,0,0,0,0.027155449,0.015,81,0,2,FALSE,2,0,1,1,0,0
New_Visitor,Nov,593.75,0,0,0,0.014035088,0,19,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,688.6666667,0,0,0,0.052631579,0.042105263,19,0,2,FALSE,2,0,6,4,0.4,0
Returning_Visitor,Feb,253,0,0,0,0.016666667,0,4,0,2,FALSE,2,0,3,3,0.6,0
Returning_Visitor,Dec,171.25,6,0,243.75,0.067222222,0.038888889,8,0,3,FALSE,2,0,3,1,0,0
Returning_Visitor,May,237.3333333,0,0,0,0.031666667,0,9,0,1,FALSE,1,0,1,3,0,0
New_Visitor,Sep,744.8,1,0,78.6,0,0,5,0,2,FALSE,2,0,1,4,0,0
Returning_Visitor,Dec,1233.307765,11,1,316.8229167,0.03247619,0.009142857,29,0,2,FALSE,2,10,1,2,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,1,FALSE,1,0,1,3,0,0
Returning_Visitor,Mar,3025.521713,8,3,227.5326923,0.025541275,0.015995116,66,7.371682608,3,FALSE,2,292.6842105,3,6,0,1
Returning_Visitor,Mar,512.1111111,1,0,19.66666667,0.03,0.028571429,14,0,3,TRUE,2,0,3,9,0,0
Returning_Visitor,Mar,203.15,0,0,0,0.051111111,0,6,0,2,FALSE,2,0,7,2,0,0
Returning_Visitor,May,1353.115146,0,0,0,0.007277211,0.002857143,72,0,2,TRUE,2,0,1,4,0,0
Returning_Visitor,Mar,357.25,0,0,0,0.0625,0,8,0,2,TRUE,10,0,4,3,0,0
Returning_Visitor,May,231.5,0,0,0,0.023076923,0.015384615,13,0,2,FALSE,4,0,3,1,0,0
Returning_Visitor,May,319.3333333,0,0,0,0.036666667,0.016666667,25,10.4445,2,FALSE,5,0,5,1,0,1
New_Visitor,Nov,851.25,1,0,12,0.020289855,0.004347826,22,0,2,FALSE,2,0,1,2,0,0
Returning_Visitor,May,370,0,0,0,0.025,0,8,0,2,TRUE,2,0,3,14,0,0
Returning_Visitor,Nov,3697.731633,6,2,125.25,0.015188129,0.008108108,146,73.35866939,2,TRUE,2,89,1,2,0,1
Returning_Visitor,Dec,1056.511364,5,2,216.25,0.031666667,0.02,39,0,3,TRUE,2,107,1,1,0,0
Returning_Visitor,Dec,771.875,2,2,51.5,0.026666667,0.01,15,15.39534668,2,FALSE,2,99.5,3,2,0,0
Returning_Visitor,Jul,165.2,2,3,214.6,0.033333333,0,1,0,2,FALSE,2,34.4,7,2,0,0
New_Visitor,Sep,432,5,3,100.6,0.024242424,0,6,0,1,FALSE,1,216.6,1,5,0,0
Returning_Visitor,Nov,6817.942235,5,0,36,0.01380616,0.00167364,237,3.960306296,2,FALSE,2,0,1,3,0,1
New_Visitor,Aug,166.9,0,0,0,0,0,4,0,3,FALSE,2,0,4,4,0,0
Returning_Visitor,Dec,72,0,0,0,0.05,0,5,0,3,FALSE,2,0,1,2,0,0
Returning_Visitor,Aug,5332.547778,0,0,0,0.0654082,0.013882353,86,0,2,FALSE,2,0,4,1,0,0
Returning_Visitor,Nov,6384.366987,2,0,37.5,0.027790836,0.016666667,70,0,1,FALSE,1,0,3,8,0,1
Returning_Visitor,Jul,2846.295305,3,0,76.5,0.028962492,0.010344828,55,0,2,FALSE,2,0,1,13,0,0
Returning_Visitor,Mar,214,0,0,0,0.05,0,4,0,2,FALSE,2,0,3,3,0,0
Returning_Visitor,Nov,1837.204167,0,0,0,0.066547107,0.027642276,41,0,2,FALSE,2,0,1,3,0,0
New_Visitor,Nov,426.5,0,0,0,0.02,0,10,0,2,FALSE,2,0,1,2,0,0
New_Visitor,Oct,52.4,1,0,23.2,0.02,0,4,0,2,FALSE,4,0,2,1,0,1
Returning_Visitor,May,670.1666667,1,1,60,0.003846154,0,26,0,2,FALSE,2,15,3,4,0,0
Returning_Visitor,Mar,1616.425824,8,2,466.5,0.010974434,0.006944444,44,0,3,FALSE,2,75.25,4,1,0,0
Returning_Visitor,Nov,0,0,0,0,0.2,0.2,1,0,2,TRUE,2,0,7,10,0,0
Returning_Visitor,May,0,0,0,0,0.2,0.2,1,0,3,FALSE,6,0,2,2,0,0
New_Visitor,Nov,1746.108683,4,0,113.25,0.00428729,0,91,0,2,FALSE,2,0,8,8,0,0
Returning_Visitor,Oct,2084.479524,0,0,0,0.014920635,0.004761905,42,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Mar,2815.416667,1,1,63,0.0125,0,22,0,2,FALSE,2,0,3,2,0,0
Returning_Visitor,Oct,379.3,4,3,237,0.057575758,0.021212121,16,0,7,FALSE,1,87.7,1,3,0,0
Returning_Visitor,May,216,0,0,0,0.066666667,0.023809524,15,0,2,TRUE,2,0,6,1,1,0
Returning_Visitor,Nov,4269.493146,19,1,739.1948718,0.016980377,0.001574803,114,8.466384757,2,FALSE,2,8,2,1,0,0
Returning_Visitor,May,14,0,0,0,0.1,0,2,0,2,FALSE,2,0,1,1,0,0
Returning_Visitor,Oct,158.9733333,4,0,75.5,0.038461538,0.023076923,10,20.65287956,1,TRUE,1,0,3,2,0,1
Returning_Visitor,Mar,236,0,0,0,0.04,0,5,0,1,FALSE,1,0,6,1,0,0
Returning_Visitor,Nov,1624.935625,11,3,157.3889922,0.021391443,0.005357143,46,0,3,FALSE,2,338.4,3,3,0,0
Returning_Visitor,Nov,130.75,0,0,0,0.076666667,0.04,10,0,3,FALSE,2,0,1,3,0,0
Returning_Visitor,Oct,35.92777778,5,0,75.66349206,0.056481481,0,4,0,2,FALSE,5,0,7,2,0,0
Returning_Visitor,Nov,221.78,6,0,205,0.001515152,0,20,0,1,FALSE,1,0,1,2,0,0
Returning_Visitor,Nov,3675.5,0,0,0,0.016666667,0,40,0,2,FALSE,2,0,8,10,0,0
Returning_Visitor,Mar,210,0,0,0,0.1,0,2,0,3,FALSE,2,0,1,2,0,0
Returning_Visitor,May,96,0,0,0,0.066666667,0,3,0,1,TRUE,8,0,6,11,0,0
Returning_Visitor,May,337.1666667,0,0,0,0.003508772,0,19,0,1,TRUE,1,0,9,3,1,0
Returning_Visitor,Mar,148.5,3,5,49.33333333,0.014081633,0,7,0,3,FALSE,2,303.25,2,2,0,0
New_Visitor,Mar,312,1,0,77,0.044444444,0,9,0,1,TRUE,1,0,3,3,0,0
Returning_Visitor,June,2064.766667,0,0,0,0.037356322,0.020689655,29,0,2,FALSE,4,0,3,1,0,0
Returning_Visitor,May,2351.333333,3,0,109,0.025,0,11,0,2,TRUE,2,0,9,3,0,0
Returning_Visitor,Sep,78.1,0,0,0,0.171428571,0.18,2,0,2,FALSE,5,0,3,2,0,0
Returning_Visitor,Feb,437.1666667,0,0,0,0.033333333,0.011111111,17,0,2,FALSE,4,0,1,3,0,0
New_Visitor,Jul,1009.55,6,1,69.4,0.002380952,0,18,0,2,FALSE,2,25.2,2,2,0,0
Returning_Visitor,Nov,991.8270202,5,4,265.2916667,0.008921569,0.008823529,29,0,3,TRUE,2,191.75,7,6,0,0
Returning_Visitor,Nov,788.5,0,0,0,0.025,0,36,0,2,FALSE,6,0,3,3,0,0
Returning_Visitor,Dec,189.4166667,3,0,40,0.016666667,0,5,0,1,TRUE,8,0,3,11,0,0
Returning_Visitor,Jul,645.2,0,0,0,0.05,0.0125,16,0,4,TRUE,1,0,3,1,0,0
Returning_Visitor,May,1018,1,0,41,0.003448276,0,30,54.21806897,2,FALSE,2,0,1,2,0,1
New_Visitor,Dec,59.5,4,0,141.5,0.025,0,3,0,1,FALSE,1,0,2,8,0,0
Returning_Visitor,Mar,153,0,0,0,0.04,0.02,10,0,1,TRUE,1,0,4,1,0,0
